shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP1996,DR-4339,Hurricane,2216,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,23500,23450,23400,Atlanta,Region IV,2020-04-24,2020-04-27,Truck,BlueRiver Logistics,194.00,422,1
SHP1997,DR-4339,Hurricane,3216,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,20900,20880,20860,Dallas,Region VI,2020-04-25,2020-04-30,Truck,SafeCover Inc,420.00,822,1
SHP1998,DR-4339,Hurricane,4216,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10250,10230,10220,Dallas,Region VI,2020-04-25,2020-05-01,Truck,PowerGrid Supply,2080.00,214,1
SHP1999,DR-4339,Hurricane,5216,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,21900,21900,21880,Atlanta,Region IV,2020-04-26,2020-04-29,Truck,ComfortCo,775.00,168,1
SHP2000,DR-4339,Hurricane,6216,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,20700,20680,20660,Atlanta,Region IV,2020-04-26,2020-04-30,Truck,CarePlus Supply,150.00,303,1
SHP2001,DR-4339,Hurricane,7216,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,22800,22800,22780,Dallas,Region VI,2020-04-27,2020-04-30,Truck,MedRelief Inc,16.10,357,1
SHP2002,DR-4339,Hurricane,8216,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21300,21280,21250,Dallas,Region VI,2020-04-27,2020-05-02,Truck,PowerGrid Supply,372.00,747,1
SHP2003,DR-4339,Hurricane,9216,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21100,21080,21050,Atlanta,Region IV,2020-04-28,2020-05-01,Truck,PowerGrid Supply,202.00,354,1
SHP2004,DR-4339,Hurricane,1217,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21400,21380,21370,Atlanta,Region IV,2020-04-28,2020-05-01,Truck,BlueRiver Logistics,374.00,753,1
SHP2005,DR-4339,Hurricane,2217,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,23600,23550,23500,Atlanta,Region IV,2020-04-29,2020-05-02,Truck,BlueRiver Logistics,195.00,425,1
SHP2006,DR-4339,Hurricane,3217,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21000,20980,20960,Dallas,Region VI,2020-04-29,2020-05-04,Truck,SafeCover Inc,422.00,828,1
SHP2007,DR-4339,Hurricane,4217,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10300,10280,10270,Dallas,Region VI,2020-04-30,2020-05-06,Truck,PowerGrid Supply,2090.00,216,1
SHP2008,DR-4339,Hurricane,5217,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22000,22000,21980,Atlanta,Region IV,2020-04-30,2020-05-03,Truck,ComfortCo,780.00,170,1
SHP2009,DR-4339,Hurricane,6217,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,20800,20780,20760,Atlanta,Region IV,2020-05-01,2020-05-05,Truck,CarePlus Supply,151.00,306,1
SHP2010,DR-4339,Hurricane,7217,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,22900,22900,22880,Dallas,Region VI,2020-05-01,2020-05-04,Truck,MedRelief Inc,16.20,360,1
SHP2011,DR-4339,Hurricane,8217,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21400,21380,21350,Dallas,Region VI,2020-05-02,2020-05-07,Truck,PowerGrid Supply,374.00,753,1
SHP2012,DR-4339,Hurricane,9217,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21200,21180,21150,Atlanta,Region IV,2020-05-02,2020-05-05,Truck,PowerGrid Supply,203.00,356,1
SHP2013,DR-4339,Hurricane,1218,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21500,21480,21470,Atlanta,Region IV,2020-05-03,2020-05-06,Truck,BlueRiver Logistics,376.00,759,1
SHP2014,DR-4339,Hurricane,2218,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,23700,23650,23600,Atlanta,Region IV,2020-05-03,2020-05-06,Truck,BlueRiver Logistics,196.00,428,1
SHP2015,DR-4339,Hurricane,3218,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21100,21080,21060,Dallas,Region VI,2020-05-04,2020-05-09,Truck,SafeCover Inc,424.00,834,1
SHP2016,DR-4339,Hurricane,4218,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10350,10330,10320,Dallas,Region VI,2020-05-04,2020-05-10,Truck,PowerGrid Supply,2100.00,218,1
SHP2017,DR-4339,Hurricane,5218,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22100,22100,22080,Atlanta,Region IV,2020-05-05,2020-05-08,Truck,ComfortCo,785.00,172,1
SHP2018,DR-4339,Hurricane,6218,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,20900,20880,20860,Atlanta,Region IV,2020-05-05,2020-05-09,Truck,CarePlus Supply,152.00,309,1
SHP2019,DR-4339,Hurricane,7218,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23000,23000,22980,Dallas,Region VI,2020-05-06,2020-05-09,Truck,MedRelief Inc,16.30,363,1
SHP2020,DR-4339,Hurricane,8218,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21500,21480,21450,Dallas,Region VI,2020-05-06,2020-05-11,Truck,PowerGrid Supply,376.00,759,1
SHP2021,DR-4339,Hurricane,9218,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21300,21280,21250,Atlanta,Region IV,2020-05-07,2020-05-10,Truck,PowerGrid Supply,204.00,358,1
SHP2022,DR-4339,Hurricane,1219,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21600,21580,21570,Atlanta,Region IV,2020-05-07,2020-05-10,Truck,BlueRiver Logistics,378.00,765,1
SHP2023,DR-4339,Hurricane,2219,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,23800,23750,23700,Atlanta,Region IV,2020-05-08,2020-05-11,Truck,BlueRiver Logistics,197.00,431,1
SHP2024,DR-4339,Hurricane,3219,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21200,21180,21160,Dallas,Region VI,2020-05-08,2020-05-13,Truck,SafeCover Inc,426.00,840,1
SHP2025,DR-4339,Hurricane,4219,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10400,10380,10370,Dallas,Region VI,2020-05-09,2020-05-15,Truck,PowerGrid Supply,2110.00,220,1
SHP2026,DR-4339,Hurricane,5219,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22200,22200,22180,Atlanta,Region IV,2020-05-09,2020-05-12,Truck,ComfortCo,790.00,174,1
SHP2027,DR-4339,Hurricane,6219,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21000,20980,20960,Atlanta,Region IV,2020-05-10,2020-05-14,Truck,CarePlus Supply,153.00,312,1
SHP2028,DR-4339,Hurricane,7219,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23100,23100,23080,Dallas,Region VI,2020-05-10,2020-05-13,Truck,MedRelief Inc,16.40,366,1
SHP2029,DR-4339,Hurricane,8219,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21600,21580,21550,Dallas,Region VI,2020-05-11,2020-05-16,Truck,PowerGrid Supply,378.00,765,1
SHP2030,DR-4339,Hurricane,9219,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21400,21380,21350,Atlanta,Region IV,2020-05-11,2020-05-14,Truck,PowerGrid Supply,205.00,360,1
SHP2031,DR-4339,Hurricane,1220,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21700,21680,21670,Atlanta,Region IV,2020-05-12,2020-05-15,Truck,BlueRiver Logistics,380.00,771,1
SHP2032,DR-4339,Hurricane,2220,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,23900,23850,23800,Atlanta,Region IV,2020-05-12,2020-05-15,Truck,BlueRiver Logistics,198.00,434,1
SHP2033,DR-4339,Hurricane,3220,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21300,21280,21260,Dallas,Region VI,2020-05-13,2020-05-18,Truck,SafeCover Inc,428.00,846,1
SHP2034,DR-4339,Hurricane,4220,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10450,10430,10420,Dallas,Region VI,2020-05-13,2020-05-19,Truck,PowerGrid Supply,2120.00,222,1
SHP2035,DR-4339,Hurricane,5220,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22300,22300,22280,Atlanta,Region IV,2020-05-14,2020-05-17,Truck,ComfortCo,795.00,176,1
SHP2036,DR-4339,Hurricane,6220,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21100,21080,21060,Atlanta,Region IV,2020-05-14,2020-05-18,Truck,CarePlus Supply,154.00,315,1
SHP2037,DR-4339,Hurricane,7220,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23200,23200,23180,Dallas,Region VI,2020-05-15,2020-05-18,Truck,MedRelief Inc,16.50,369,1
SHP2038,DR-4339,Hurricane,8220,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21700,21680,21650,Dallas,Region VI,2020-05-15,2020-05-20,Truck,PowerGrid Supply,380.00,771,1
SHP2039,DR-4339,Hurricane,9220,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21500,21480,21450,Atlanta,Region IV,2020-05-16,2020-05-19,Truck,PowerGrid Supply,206.00,362,1
SHP2040,DR-4339,Hurricane,1221,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21800,21780,21770,Atlanta,Region IV,2020-05-16,2020-05-19,Truck,BlueRiver Logistics,382.00,777,1
SHP2041,DR-4339,Hurricane,2221,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24000,23950,23900,Atlanta,Region IV,2020-05-17,2020-05-20,Truck,BlueRiver Logistics,199.00,437,1
SHP2042,DR-4339,Hurricane,3221,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21400,21380,21360,Dallas,Region VI,2020-05-17,2020-05-22,Truck,SafeCover Inc,430.00,852,1
SHP2043,DR-4339,Hurricane,4221,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10500,10480,10470,Dallas,Region VI,2020-05-18,2020-05-24,Truck,PowerGrid Supply,2130.00,224,1
SHP2044,DR-4339,Hurricane,5221,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22400,22400,22380,Atlanta,Region IV,2020-05-18,2020-05-21,Truck,ComfortCo,800.00,178,1
SHP2045,DR-4339,Hurricane,6221,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21200,21180,21160,Atlanta,Region IV,2020-05-19,2020-05-23,Truck,CarePlus Supply,155.00,318,1
SHP2046,DR-4339,Hurricane,7221,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23300,23300,23280,Dallas,Region VI,2020-05-19,2020-05-22,Truck,MedRelief Inc,16.60,372,1
SHP2047,DR-4339,Hurricane,8221,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21800,21780,21750,Dallas,Region VI,2020-05-20,2020-05-25,Truck,PowerGrid Supply,382.00,777,1
SHP2048,DR-4339,Hurricane,9221,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21600,21580,21550,Atlanta,Region IV,2020-05-20,2020-05-23,Truck,PowerGrid Supply,207.00,364,1
SHP2049,DR-4339,Hurricane,1222,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21900,21880,21870,Atlanta,Region IV,2020-05-21,2020-05-24,Truck,BlueRiver Logistics,384.00,783,1
SHP2050,DR-4339,Hurricane,2222,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24100,24050,24000,Atlanta,Region IV,2020-05-21,2020-05-24,Truck,BlueRiver Logistics,200.00,440,1
SHP2051,DR-4339,Hurricane,3222,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21500,21480,21460,Dallas,Region VI,2020-05-22,2020-05-27,Truck,SafeCover Inc,432.00,858,1
